code,label,slug,restaurant_name,objectID
TYC_1085,Modern Cuisine,modern-cuisine,Brian Maule at Chardon d'Or,57300
TYC_108,Scottish,scottish-108,Ubiquitous Chip (Restaurant),57299
TYC_1036,Creative,creative,Fat Duck,57298
TYC_1007,Traditional British,traditional-british,Crown,57297
TYC_1050,Classic French,classic-french,Waterside Inn,57296
TYC_1007,Traditional British,traditional-british,Hinds Head,57295
TYC_1067,Italian,italian,Caldesi in Campagna,57294
TYC_1007,Traditional British,traditional-british,Pot Kiln,57293
TYC_1006,Modern British,modern-british,Noto,57292
TYC_1122,Traditional Cuisine,traditional-cuisine,Rabbit Hole,57291
TYC_1085,Modern Cuisine,modern-cuisine,Condita,57290
TYC_1067,Italian,italian,Rico’s,57289
TYC_1085,Modern Cuisine,modern-cuisine,aizle,57288
TYC_1036,Creative,creative,21212,57287
TYC_1067,Italian,italian,Mono,57286
TYC_1085,Modern Cuisine,modern-cuisine,Mono,57286
TYC_1006,Modern British,modern-british,Spry,57285
TYC_1085,Modern Cuisine,modern-cuisine,Purslane,57284
TYC_1085,Modern Cuisine,modern-cuisine,Palmerston,57283
TYC_1006,Modern British,modern-british,Gardener's Cottage,57282
TYC_1006,Modern British,modern-british,The Broughton,57281
TYC_1085,Modern Cuisine,modern-cuisine,Number One,57280
TYC_1006,Modern British,modern-british,The Little Chartroom,57279
TYC_1096,Seafood,seafood-1096,Ondine,57278
TYC_1036,Creative,creative,Fhior,57277
TYC_1085,Modern Cuisine,modern-cuisine,Aurora,57275
TYC_1006,Modern British,modern-british,Timberyard,57274
TYC_108,Scottish,scottish-108,The Scran & Scallie,57273
TYC_1007,Traditional British,traditional-british,The Scran & Scallie,57273
TYC_1006,Modern British,modern-british,The Lookout by Gardener's Cottage,57272
TYC_1059,Indian,indian,Sindhu,57270
TYC_1006,Modern British,modern-british,Hand and Flowers,57269
TYC_1006,Modern British,modern-british,The Coach,57268
TYC_1006,Modern British,modern-british,Conservatory,57267
TYC_1122,Traditional Cuisine,traditional-cuisine,Gumstool Inn,57266
TYC_1006,Modern British,modern-british,Finbarr's,57264
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Old Coastguard,57263
TYC_1096,Seafood,seafood-1096,2 Fore Street,57262
TYC_1101,Regional Cuisine,regional-cuisine,Devonshire Arms,57261
TYC_1006,Modern British,modern-british,Slice,57260
TYC_1067,Italian,italian,Watson and Walpole,57259
TYC_1059,Indian,indian,Haveli,57258
TYC_1006,Modern British,modern-british,Eleven,57257
TYC_1085,Modern Cuisine,modern-cuisine,The Glenturret Lalique,57256
TYC_1006,Modern British,modern-british,Freemasons,57255
TYC_1085,Modern Cuisine,modern-cuisine,Royal Oak,57254
TYC_1006,Modern British,modern-british,Pentonbridge Inn,57253
TYC_1006,Modern British,modern-british,Lilac,57252
TYC_1036,Creative,creative,Robin Wylde,57251
TYC_1085,Modern Cuisine,modern-cuisine,Dartmoor Inn,57250
TYC_1085,Modern Cuisine,modern-cuisine,Le Champignon Sauvage,57249
TYC_1006,Modern British,modern-british,Jonas at GL50,57247
TYC_1006,Modern British,modern-british,Purslane,57246
TYC_1085,Modern Cuisine,modern-cuisine,Lumière,57245
TYC_1059,Indian,indian,East India Cafe,57244
TYC_1059,Indian,indian,Prithvi,57243
TYC_1059,Indian,indian,Bhoomi Kitchen,57242
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Lido Restaurant,57240
TYC_1085,Modern Cuisine,modern-cuisine,Adelina Yard,57239
TYC_1049,French,french,littlefrench,57238
TYC_1006,Modern British,modern-british,BOX-E,57237
TYC_1044,Spanish,spanish,Paco Tapas,57236
TYC_1034,Korean,korean,Bokman,57235
TYC_1006,Modern British,modern-british,Tare,57234
TYC_1006,Modern British,modern-british,Wilsons,57233
TYC_1006,Modern British,modern-british,Bulrush,57232
TYC_1126,Vegetarian,vegetarian,Root,57229
TYC_1085,Modern Cuisine,modern-cuisine,Root,57229
TYC_1044,Spanish,spanish,Gambas,57227
TYC_1067,Italian,italian,Marmo,57226
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,At The Chapel,57225
TYC_1085,Modern Cuisine,modern-cuisine,The Old Pharmacy,57224
TYC_1006,Modern British,modern-british,Roth Bar & Grill,57223
TYC_1006,Modern British,modern-british,Osip,57222
TYC_1096,Seafood,seafood-1096,Olivomare,57221
TYC_1007,Traditional British,traditional-british,Brat,57220
TYC_1006,Modern British,modern-british,Bermondsey Larder,57219
TYC_1007,Traditional British,traditional-british,St. JOHN Bread and Wine,57218
TYC_1135,British Contemporary,british-contemporary,The Grill,57217
TYC_1126,Vegetarian,vegetarian,Bubala,57216
TYC_66,Middle Eastern,middle-eastern,Bubala,57216
TYC_1059,Indian,indian,Kanishka,57215
TYC_1067,Italian,italian,Franco's,57214
TYC_1085,Modern Cuisine,modern-cuisine,Delaunay,57213
TYC_1049,French,french,Le Gavroche,57212
TYC_1006,Modern British,modern-british,Victoria,57211
TYC_1085,Modern Cuisine,modern-cuisine,Seven Park Place,57210
TYC_1006,Modern British,modern-british,Steven Edwards Bingham Riverhouse,57209
TYC_1006,Modern British,modern-british,The Cadogan Arms,57208
TYC_1052,Modern French,modern-french,La Dame de Pic London,57207
TYC_800,French Contemporary,french-contemporary,La Dame de Pic London,57207
TYC_1036,Creative,creative,Muse,57206
TYC_6,Contemporary,contemporary,Muse,57206
TYC_1049,French,french,Restaurant Gordon Ramsay,57205
TYC_88,Sri Lankan,sri-lankan,Paradise,57204
TYC_6,Contemporary,contemporary,Paradise,57204
TYC_1013,Austrian,austrian,Fischer's,57203
TYC_1036,Creative,creative,Da Terra,57202
TYC_1049,French,french,Bellanger,57201
TYC_1007,Traditional British,traditional-british,Bull & Last,57199
TYC_1049,French,french,Soutine,57198
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,The Ninth,57197
TYC_1049,French,french,Chez Bruce,57196
TYC_1059,Indian,indian,Tamarind,57195
TYC_1036,Creative,creative,Native at Browns,57194
TYC_1067,Italian,italian,Bocca di Lupo,57193
TYC_1085,Modern Cuisine,modern-cuisine,Trivet,57191
TYC_1006,Modern British,modern-british,Anglo,57190
TYC_1049,French,french,Balthazar,57189
TYC_1087,North African,north-african,Azou,57188
TYC_1112,South East Asian,south-east-asian,Sparrow,57187
TYC_1025,Cantonese,cantonese,Dim Sum Duck,57186
TYC_1096,Seafood,seafood-1096,J.Sheekey,57185
TYC_811,European Contemporary,european-contemporary,Levan,57184
TYC_46,Burmese,burmese,Lahpet,57183
TYC_1067,Italian,italian,Sorella,57181
TYC_1085,Modern Cuisine,modern-cuisine,Sessions Arts Club,57180
TYC_1006,Modern British,modern-british,Charlie's,57179
TYC_1085,Modern Cuisine,modern-cuisine,Medlar,57178
TYC_1059,Indian,indian,Kricket,57177
TYC_1049,French,french,Cabotte,57176
TYC_1049,French,french,Brasserie Zédel,57175
TYC_1006,Modern British,modern-british,Through the Woods,57174
TYC_1059,Indian,indian,Café Spice Namasté,57172
TYC_1122,Traditional Cuisine,traditional-cuisine,The Clarence Tavern,57171
TYC_1006,Modern British,modern-british,Darby's,57170
TYC_1059,Indian,indian,Farzi Café,57169
TYC_1049,French,french,Club Gascon,57168
TYC_1010,Asian,asian,Lucky Cat by Gordon Ramsay,57167
TYC_1006,Modern British,modern-british,Harwood Arms,57166
TYC_1036,Creative,creative,Ikoyi,57165
TYC_1067,Italian,italian,Enoteca Turi,57164
TYC_1037,Creole,creole,Plaquemine Lock,57163
TYC_81,Cajun,cajun,Plaquemine Lock,57163
TYC_1085,Modern Cuisine,modern-cuisine,Kitchen W8,57162
TYC_1030,Chinese,chinese,Yauatcha Soho,57161
TYC_1014,Basque,basque,Donostia,57160
TYC_1007,Traditional British,traditional-british,Bob Bob Ricard,57159
TYC_1006,Modern British,modern-british,Naughty Piglets,57157
TYC_1059,Indian,indian,Zaika,57156
TYC_1128,Meats and Grills,meats-and-grills,Hill & Szrok,57155
TYC_1044,Spanish,spanish,Pizarro,57154
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Pizarro,57154
TYC_1059,Indian,indian,Benares,57153
TYC_1059,Indian,indian,Gymkhana,57152
TYC_1111,South Indian,south-indian,Hoppers,57151
TYC_1006,Modern British,modern-british,Wild Honey St James,57150
TYC_1006,Modern British,modern-british,Pidgin,57149
TYC_1084,Mexican,mexican,Kol,57148
TYC_1006,Modern British,modern-british,Kerridge's Bar & Grill,57146
TYC_1010,Asian,asian,Bar des Prés,57145
TYC_1068,Japanese,japanese,Sumi,57144
TYC_1044,Spanish,spanish,Barrafina,57143
TYC_1006,Modern British,modern-british,Pig and Butcher,57142
TYC_1044,Spanish,spanish,Barrafina,57141
TYC_1096,Seafood,seafood-1096,Angler,57140
TYC_1107,Scandinavian,scandinavian,Aquavit,57139
TYC_811,European Contemporary,european-contemporary,Lore Of The Land,57138
TYC_1006,Modern British,modern-british,La Trompette,57137
TYC_1044,Spanish,spanish,Morito,57136
TYC_1067,Italian,italian,Locanda Locatelli,57135
TYC_1085,Modern Cuisine,modern-cuisine,Hicce,57134
TYC_1036,Creative,creative,PLU,57133
TYC_1085,Modern Cuisine,modern-cuisine,Hélène Darroze at The Connaught,57132
TYC_1067,Italian,italian,IT London,57131
TYC_1036,Creative,creative,Sollip,57130
TYC_1067,Italian,italian,River Café,57129
TYC_1056,Greek,greek,Mazi,57128
TYC_1006,Modern British,modern-british,Townsend,57127
TYC_1067,Italian,italian,Tavolino,57126
TYC_1096,Seafood,seafood-1096,Lyon's,57125
TYC_1085,Modern Cuisine,modern-cuisine,Evelyn's Table,57124
TYC_1037,Creole,creole,Louie,57123
TYC_1049,French,french,Louie,57123
TYC_1030,Chinese,chinese,Park Chinois,57122
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Top Cuvée,57121
TYC_1049,French,french,Soif,57120
TYC_1006,Modern British,modern-british,CORE by Clare Smyth,57119
TYC_1065,International,international,Michael Nadra Primrose Hill,57118
TYC_1085,Modern Cuisine,modern-cuisine,Clarke's,57117
TYC_1067,Italian,italian,Spring,57116
TYC_1099,Portuguese,portuguese,Volta Do Mar,57115
TYC_1085,Modern Cuisine,modern-cuisine,Cafe Cecilia,57114
TYC_1068,Japanese,japanese,Nobu London Old Park Lane,57113
TYC_1007,Traditional British,traditional-british,Marksman,57112
TYC_1007,Traditional British,traditional-british,Quality Chop House,57111
TYC_1067,Italian,italian,Bancone,57110
TYC_1068,Japanese,japanese,Endo at The Rotunda,57109
TYC_811,European Contemporary,european-contemporary,Big Jo,57108
TYC_1006,Modern British,modern-british,Cora Pearl,57107
TYC_1067,Italian,italian,Angelina,57106
TYC_817,Japanese Contemporary,japanese-contemporary,Angelina,57106
TYC_1085,Modern Cuisine,modern-cuisine,Chapter One,57105
TYC_1085,Modern Cuisine,modern-cuisine,Dysart Petersham,57104
TYC_1030,Chinese,chinese,Hakkasan Mayfair,57103
TYC_1085,Modern Cuisine,modern-cuisine,Smoke & Salt,57102
TYC_1085,Modern Cuisine,modern-cuisine,Casa Fofō,57101
TYC_1059,Indian,indian,Chatora,57100
TYC_1044,Spanish,spanish,Tapas Brindisa,57099
TYC_1067,Italian,italian,Zafferano,57098
TYC_1006,Modern British,modern-british,Princess of Shoreditch,57097
TYC_842,Taiwanese,taiwanese,Bao,57096
TYC_1085,Modern Cuisine,modern-cuisine,The Gallery at Sketch,57094
TYC_1059,Indian,indian,Amaya,57093
TYC_1006,Modern British,modern-british,Hatched,57092
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Popolo,57091
TYC_1087,North African,north-african,The Barbary,57090
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,The Barbary,57090
TYC_1249,Alpine,alpine,Heritage Soho,57089
TYC_1068,Japanese,japanese,Akira,57088
TYC_1007,Traditional British,traditional-british,Dining Room at The Goring,57087
TYC_1085,Modern Cuisine,modern-cuisine,Quaglino's,57086
TYC_1007,Traditional British,traditional-british,Llewelyn's,57084
TYC_1084,Mexican,mexican,El Pastor,57083
TYC_90,Vegan,vegan-90,Naïfs,57082
TYC_110,South African,steakhouse-with-seafood,Kudu Grill,57081
TYC_68,Persian,persian,The Drunken Butler,57080
TYC_1044,Spanish,spanish,BiBo,57079
TYC_1007,Traditional British,traditional-british,Hereford Road,57078
TYC_1067,Italian,italian,Legare,57077
TYC_1049,French,french,Galvin La Chapelle,57076
TYC_53,European,european,Six Portland Road,57075
TYC_1085,Modern Cuisine,modern-cuisine,Kitty Fisher's,57074
TYC_842,Taiwanese,taiwanese,Din Tai Fung,57073
TYC_1041,Dim Sum,dim-sum,Din Tai Fung,57073
TYC_1044,Spanish,spanish,José,57072
TYC_1044,Spanish,spanish,Capote y Toros,57071
TYC_1122,Traditional Cuisine,traditional-cuisine,Capote y Toros,57071
TYC_814,Italian Contemporary,italian-contemporary,manteca,57070
TYC_1135,British Contemporary,british-contemporary,Silo,57068
TYC_1006,Modern British,modern-british,Ritz Restaurant,57067
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Nopi,57066
TYC_1085,Modern Cuisine,modern-cuisine,Clipstone,57065
TYC_1059,Indian,indian,Kahani,57064
TYC_1006,Modern British,modern-british,Behind,57063
TYC_1059,Indian,indian,Jikoni,57062
TYC_1085,Modern Cuisine,modern-cuisine,Hām,57061
TYC_1059,Indian,indian,Veeraswamy,57060
TYC_1049,French,french,Le Vacherin,57059
TYC_1052,Modern French,modern-french,Sketch (The Lecture Room & Library),57058
TYC_1067,Italian,italian,Padella,57057
TYC_1117,Thai,thai,Farang,57056
TYC_1007,Traditional British,traditional-british,The Ivy,57055
TYC_1067,Italian,italian,Margot,57054
TYC_1007,Traditional British,traditional-british,Rules,57053
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Petersham,57052
TYC_1067,Italian,italian,il trillo,57051
TYC_1096,Seafood,seafood-1096,"The Sea, The Sea",57050
TYC_1049,French,french,Noble Rot Soho,57049
TYC_1084,Mexican,mexican,Santo Remedio,57048
TYC_1085,Modern Cuisine,modern-cuisine,City Social,57047
TYC_1067,Italian,italian,Giannino,57046
TYC_1085,Modern Cuisine,modern-cuisine,Jean-Georges at The Connaught,57045
TYC_1056,Greek,greek,Opso,57044
TYC_1085,Modern Cuisine,modern-cuisine,Story,57043
TYC_1085,Modern Cuisine,modern-cuisine,Turnips with Tomas Lidakevicius,57042
TYC_1059,Indian,indian,Quilon,57041
TYC_1006,Modern British,modern-british,Orasay,57040
TYC_9,Seafood,seafood,Orasay,57040
TYC_1068,Japanese,japanese,Umu,57039
TYC_1067,Italian,italian,Murano,57038
TYC_1085,Modern Cuisine,modern-cuisine,Galvin at Windows,57037
TYC_1006,Modern British,modern-british,Upstairs (at Trinity),57036
TYC_1085,Modern Cuisine,modern-cuisine,12:51,57035
TYC_1049,French,french,Les 110 de Taillevent,57034
TYC_1049,French,french,Bandol,57033
TYC_1097,Polish,polish,Ognisko,57032
TYC_1006,Modern British,modern-british,Silver Birch,57031
TYC_1085,Modern Cuisine,modern-cuisine,Petersham Nurseries Café,57030
TYC_1036,Creative,creative,Pied à Terre,57029
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Peckham Cellars,57028
TYC_1049,French,french,Maison François,57027
TYC_1012,World Cuisine,world-cuisine,Scully,57026
TYC_1068,Japanese,japanese,Takahashi,57025
TYC_1006,Modern British,modern-british,Sam's Riverside,57024
TYC_1067,Italian,italian,Artusi,57023
TYC_1006,Modern British,modern-british,Bistro Union,57022
TYC_1044,Spanish,spanish,Barrafina,57021
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Jolene,57020
TYC_1007,Traditional British,traditional-british,Jolene,57020
TYC_1006,Modern British,modern-british,Leroy,57019
TYC_1044,Spanish,spanish,Cambio de Tercio,57018
TYC_90,Vegan,vegan-90,Gauthier - Soho,57017
TYC_1065,International,international,Carousel,57016
TYC_1068,Japanese,japanese,Humble Chicken,57015
TYC_1007,Traditional British,traditional-british,Dinner by Heston Blumenthal,57014
TYC_1006,Modern British,modern-british,Roast,57013
TYC_1085,Modern Cuisine,modern-cuisine,Pollen Street Social,57012
TYC_1170,South American,south-american,Amazonico,57011
TYC_1052,Modern French,modern-french,Noizé,57010
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Light House,57009
TYC_1096,Seafood,seafood-1096,The Oystermen,57008
TYC_1030,Chinese,chinese,Kai,57007
TYC_1007,Traditional British,traditional-british,St. JOHN,57006
TYC_1128,Meats and Grills,meats-and-grills,Smokestak,57005
TYC_1143,Barbecue,barbecue-1143,Smokestak,57005
TYC_68,Persian,persian,Berenjak,57004
TYC_1085,Modern Cuisine,modern-cuisine,Portland,57003
TYC_1085,Modern Cuisine,modern-cuisine,Ekstedt at The Yard,57002
TYC_1001,African,african,Akoko,57001
TYC_1036,Creative,creative,Akoko,57001
TYC_1068,Japanese,japanese,Ginza St James's,57000
TYC_1085,Modern Cuisine,modern-cuisine,Social Eating House,56999
TYC_1124,Turkish,turkish,yeni,56998
TYC_1059,Indian,indian,Chutney Mary,56997
TYC_1030,Chinese,chinese,A. Wong,56996
TYC_66,Middle Eastern,middle-eastern,Bala Baya,56995
TYC_1036,Creative,creative,The Clove Club,56994
TYC_1006,Modern British,modern-british,Little Social,56993
TYC_1006,Modern British,modern-british,No. Fifty Cheyne,56991
TYC_1085,Modern Cuisine,modern-cuisine,No. Fifty Cheyne,56991
TYC_1049,French,french,Pétrus by Gordon Ramsay,56990
TYC_1010,Asian,asian,Sexy Fish,56989
TYC_1006,Modern British,modern-british,Primeur,56988
TYC_1130,Peruvian,peruvian,Lima,56987
TYC_1007,Traditional British,traditional-british,Noble Rot,56986
TYC_1085,Modern Cuisine,modern-cuisine,Odette's,56985
TYC_1085,Modern Cuisine,modern-cuisine,Kitchen Table,56984
TYC_1006,Modern British,modern-british,Water House Project,56983
TYC_1007,Traditional British,traditional-british,Drapers Arms,56982
TYC_1030,Chinese,chinese,Hakkasan Hanway Place,56981
TYC_1030,Chinese,chinese,Royal China Club,56980
TYC_1085,Modern Cuisine,modern-cuisine,Lorne,56979
TYC_1006,Modern British,modern-british,Fallow,56978
TYC_1006,Modern British,modern-british,Nest,56977
TYC_1049,French,french,Le Comptoir Robuchon,56976
TYC_1030,Chinese,chinese,Imperial Treasure,56975
TYC_1059,Indian,indian,Gunpowder Spitalfields,56974
TYC_1085,Modern Cuisine,modern-cuisine,Frog by Adam Handling,56973
TYC_1006,Modern British,modern-british,The Pem,56972
TYC_1085,Modern Cuisine,modern-cuisine,Launceston Place,56971
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Moro,56970
TYC_811,European Contemporary,european-contemporary,Caractère,56969
TYC_53,European,european,Caractère,56969
TYC_1012,World Cuisine,world-cuisine,Chiltern Firehouse,56967
TYC_1059,Indian,indian,Trishna,56966
TYC_1085,Modern Cuisine,modern-cuisine,Trinity,56965
TYC_1007,Traditional British,traditional-british,Butlers Wharf Chop House,56964
TYC_1085,Modern Cuisine,modern-cuisine,Five Fields,56963
TYC_1044,Spanish,spanish,Barrica Tapas Bar,56962
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Oren,56961
TYC_66,Middle Eastern,middle-eastern,Oren,56961
TYC_1006,Modern British,modern-british,Corrigan's,56960
TYC_1059,Indian,indian,Grand Trunk Road,56959
TYC_1067,Italian,italian,Trullo,56958
TYC_1068,Japanese,japanese,Koji,56957
TYC_1044,Spanish,spanish,Sabor,56956
TYC_1049,French,french,Alain Ducasse at The Dorchester,56955
TYC_1006,Modern British,modern-british,Westerns Laundry,56954
TYC_1059,Indian,indian,Cinnamon Bazaar,56953
TYC_1068,Japanese,japanese,Hannah,56952
TYC_1049,French,french,Clos Maggiore,56951
TYC_1030,Chinese,chinese,Shikumen,56950
TYC_1014,Basque,basque,Lurra,56949
TYC_9,Seafood,seafood,River Restaurant by Gordon Ramsay,56948
TYC_1006,Modern British,modern-british,Rondo,56947
TYC_1059,Indian,indian,Bibi,56946
TYC_1006,Modern British,modern-british,HIDE,56945
TYC_6,Contemporary,contemporary,Daffodil Mulligan,56944
TYC_1163,Irish,irish,Daffodil Mulligan,56944
TYC_1012,World Cuisine,world-cuisine,Granger & Co. Notting Hill,56943
TYC_1096,Seafood,seafood-1096,Claude Bosi's Oyster Bar,56942
TYC_1007,Traditional British,traditional-british,Brawn,56940
TYC_1059,Indian,indian,pahli hill,56938
TYC_1067,Italian,italian,Luca,56937
TYC_1049,French,french,Savoy Grill,56935
TYC_1067,Italian,italian,Theo Randall,56934
TYC_1085,Modern Cuisine,modern-cuisine,Marcus,56933
TYC_1096,Seafood,seafood-1096,Cornerstone,56932
TYC_1128,Meats and Grills,meats-and-grills,Hawksmoor,56931
TYC_1059,Indian,indian,Brigadiers,56929
TYC_1007,Traditional British,traditional-british,The Wigmore,56928
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Sager + Wilde,56927
TYC_1049,French,french,Colbert,56926
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Oxo Tower Brasserie,56925
TYC_1006,Modern British,modern-british,Lyle's,56924
TYC_1049,French,french,Bob Bob Ricard City,56921
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Kateh,56920
TYC_1122,Traditional Cuisine,traditional-cuisine,French House,56919
TYC_1135,British Contemporary,british-contemporary,Anchor & Hope,56918
TYC_1030,Chinese,chinese,Barshu,56917
TYC_1006,Modern British,modern-british,Ormer Mayfair,56916
TYC_1059,Indian,indian,Kutir,56915
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Arros QD,56914
TYC_1142,Rice Dishes,rice-dishes,Arros QD,56914
TYC_1006,Modern British,modern-british,Stanley's,56913
TYC_1117,Thai,thai,Kiln,56912
TYC_110,South African,steakhouse-with-seafood,Kudu,56911
TYC_66,Middle Eastern,middle-eastern,Imad's Syrian Kitchen,56910
TYC_1049,French,french,Le Pont de la Tour,56909
TYC_1007,Traditional British,traditional-british,Garrison,56908
TYC_47,Californian,californian,SO|LA,56907
TYC_1085,Modern Cuisine,modern-cuisine,SO|LA,56907
TYC_1005,Creative British,creative-british,Aulis,56906
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Ampéli,56905
TYC_1044,Spanish,spanish,Barrafina,56904
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Folie,56903
TYC_1059,Indian,indian,Jamavar,56902
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Salt Yard,56901
TYC_1059,Indian,indian,Bombay Bustle,56900
TYC_1085,Modern Cuisine,modern-cuisine,Vardo,56899
TYC_1067,Italian,italian,Norma,56898
TYC_1109,Sicilian,sicilian,Norma,56898
TYC_1030,Chinese,chinese,Yauatcha City,56897
TYC_1049,French,french,Claude Bosi at Bibendum,56896
TYC_66,Middle Eastern,middle-eastern,Palomar,56895
TYC_1085,Modern Cuisine,modern-cuisine,Mere,56894
TYC_1067,Italian,italian,Wild Tavern,56893
TYC_1006,Modern British,modern-british,Elystan Street,56892
TYC_1068,Japanese,japanese,Zuma,56891
TYC_1050,Classic French,classic-french,Saint Jacques,56890
TYC_1006,Modern British,modern-british,Church Road,56889
TYC_1006,Modern British,modern-british,104,56888
TYC_1085,Modern Cuisine,modern-cuisine,104,56888
TYC_1096,Seafood,seafood-1096,Scott's,56887
TYC_1006,Modern British,modern-british,FENN,56886
TYC_53,European,european,The Wolseley,56885
TYC_1050,Classic French,classic-french,Galvin Bistrot & Bar,56884
TYC_1049,French,french,Provender,56883
TYC_1085,Modern Cuisine,modern-cuisine,Orrery,56882
TYC_1085,Modern Cuisine,modern-cuisine,Frenchie,56881
TYC_1044,Spanish,spanish,Decimo,56879
TYC_1007,Traditional British,traditional-british,45 Jermyn St,56878
TYC_1085,Modern Cuisine,modern-cuisine,Maiden Arch by Robert Bryant,56877
TYC_1006,Modern British,modern-british,Crown Inn,56876
TYC_1006,Modern British,modern-british,The Green,56875
TYC_1085,Modern Cuisine,modern-cuisine,Darleys,56874
TYC_1085,Modern Cuisine,modern-cuisine,Engine Social,56872
TYC_1135,British Contemporary,british-contemporary,The Oarsman,56871
TYC_1058,Indian Vegetarian,indian-vegetarian,Prashad,56870
TYC_108,Scottish,scottish-108,Tamburrini & Wishart,56868
TYC_1006,Modern British,modern-british,The Butchers Arms,56867
TYC_1006,Modern British,modern-british,Lamb Inn,56866
TYC_1085,Modern Cuisine,modern-cuisine,Borough,56864
TYC_1085,Modern Cuisine,modern-cuisine,Host,56862
TYC_1006,Modern British,modern-british,Woods,56861
TYC_1085,Modern Cuisine,modern-cuisine,Haywards,56860
TYC_1122,Traditional Cuisine,traditional-cuisine,Fox & Hounds,56858
TYC_1135,British Contemporary,british-contemporary,The Cross,56856
TYC_1006,Modern British,modern-british,Box Tree,56852
TYC_1096,Seafood,seafood-1096,Rocksalt,56851
TYC_1006,Modern British,modern-british,The Barrington Boar,56850
TYC_1085,Modern Cuisine,modern-cuisine,PIVOT British bar and bistro,56849
TYC_1006,Modern British,modern-british,The Jackdaw,56848
TYC_1006,Modern British,modern-british,henne,56847
TYC_1006,Modern British,modern-british,The Game Bird,56846
TYC_1068,Japanese,japanese,Maru,56845
TYC_1115,Sushi,sushi,Maru,56845
TYC_1085,Modern Cuisine,modern-cuisine,Mister S,56844
TYC_1085,Modern Cuisine,modern-cuisine,Orā,56843
TYC_1085,Modern Cuisine,modern-cuisine,263,56842
TYC_1085,Modern Cuisine,modern-cuisine,Square,56841
TYC_1085,Modern Cuisine,modern-cuisine,No. 14  at The Georgian House,56840
TYC_1006,Modern British,modern-british,Oxeye,56839
TYC_1030,Chinese,chinese,MiMi Mei Fair,56838
TYC_1067,Italian,italian,Brutto,56835
TYC_1059,Indian,indian,Yaatra,56833
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Bantam,56832
TYC_1135,British Contemporary,british-contemporary,Bantam,56832
TYC_1006,Modern British,modern-british,eleanore,56831
TYC_90,Vegan,vegan-90,Kusaki,56830
TYC_1085,Modern Cuisine,modern-cuisine,Mae,56829
TYC_1128,Meats and Grills,meats-and-grills,CUT at 45 Park Lane,56828
TYC_1085,Modern Cuisine,modern-cuisine,The Glass Curtain,56827
TYC_1006,Modern British,modern-british,The Elm,56826
TYC_1059,Indian,indian,Black Salt,56825
TYC_1096,Seafood,seafood-1096,The Oyster & Fish House,56824
TYC_1128,Meats and Grills,meats-and-grills,The Butcher's Tap and Grill,56823
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Wild by Tart,56822
TYC_842,Taiwanese,taiwanese,BAO Noodle Shop,56821
TYC_1067,Italian,italian,The Italian Greyhound,56820
TYC_1006,Modern British,modern-british,The Dipping Lugger,56819
TYC_1096,Seafood,seafood-1096,"The Sea, The Sea Hackney",56818
TYC_1036,Creative,creative,"The Sea, The Sea Hackney",56818
TYC_1067,Italian,italian,Cin Cin,56817
TYC_1085,Modern Cuisine,modern-cuisine,Clanbrassil House,56816
TYC_1006,Modern British,modern-british,The Walcot,56815
TYC_63,Latin American,latin-american,Sucre,56814
TYC_811,European Contemporary,european-contemporary,Sucre,56814
TYC_1006,Modern British,modern-british,Lamb Inn,56813
TYC_1006,Modern British,modern-british,Bowleys at The Plough,56812
TYC_1085,Modern Cuisine,modern-cuisine,The Blind Bull,56811
TYC_1085,Modern Cuisine,modern-cuisine,Rafters at Riverside House,56810
TYC_1010,Asian,asian,Big Fan,56809
TYC_1006,Modern British,modern-british,The Pack Horse,56808
TYC_1122,Traditional Cuisine,traditional-cuisine,Terrace,56807
TYC_1006,Modern British,modern-british,Light Bar,56806
TYC_1006,Modern British,modern-british,The Hambrough,56805
TYC_1006,Modern British,modern-british,Barley Sheaf,56803
TYC_1005,Creative British,creative-british,CHAPTERS,56802
TYC_1044,Spanish,spanish,Mercado Central,56801
